,Unnamed: 0,Antena,Ano,Mes,Dia,Latitud,Longitud,Temp_max_emas,Temp_min_emas,Temp_max_merra,Temp_min_merra,Temp_mean_merra,Temp_mean_emas
27715,27715,30339,2019,3,3,19.43,-96.7,32.78613,16.57782,32.78613,16.57782,23.18112,23.18112
27722,27722,30340,2019,3,3,21.35,-97.68,30.22998,21.58383,30.22998,21.58383,25.15338,25.15338
27729,27729,30342,2019,3,3,19.15,-96.95,33.08606,14.10489,33.08606,14.10489,21.78763,21.78763
27736,27736,30343,2019,3,3,20.06,-97.08,32.91141,18.68857,32.91141,18.68857,24.51682,24.51682
27743,27743,30345,2019,3,3,21.51,-98.18,34.07782,20.04388,34.07782,20.04388,25.8399,25.8399
27750,27750,30348,2019,3,3,17.83,-95.82,34.89807,19.85052,34.89807,19.85052,26.07944,26.07944
27757,27757,30351,2019,3,3,20.49,-97.49,34.72424,20.33105,34.72424,20.33105,26.15225,26.15225
27764,27764,30353,2019,3,3,19.6,-96.38,30.06802,22.19473,30.06802,22.19473,25.37372,25.37372
27771,27771,30355,2019,3,3,20.38,-97.66,34.22311,19.15256,34.22311,19.15256,25.20929,25.20929
27778,27778,30357,2019,3,3,21.28,-97.56,30.12601,21.67166,30.12601,21.67166,25.16702,25.16702
27785,27785,30358,2019,3,3,20.33,-96.99,31.58252,21.41644,31.58252,21.41644,25.62589,25.62589
27792,27792,30359,2019,3,3,20.51,-98.5,33.05515,13.68903,33.05515,13.68903,21.85376,21.85376
27799,27799,30361,2019,3,3,20.89,-97.81,33.67795,19.93994,33.67795,19.93994,25.48447,25.48447
27806,27806,30362,2019,3,3,20.71,-97.54,33.91534,20.69638,33.91534,20.69638,26.08521,26.08521
27813,27813,30364,2019,3,3,19.02,-96.61,33.84875,16.88892,33.84875,16.88892,23.83148,23.83148
27820,27820,30365,2019,3,3,20.43,-98.35,33.13388,14.75183,33.13388,14.75183,22.25427,22.25427
27827,27827,30367,2019,3,3,19.32,-96.72,33.0531,15.94162,33.0531,15.94162,22.89774,22.89774
27834,27834,30368,2019,3,3,19.75,-97.31,30.1261,13.84692,30.1261,13.84692,20.59924,20.59924
27841,27841,30370,2019,3,3,19.66,-97.29,29.54675,12.78412,29.54675,12.78412,19.81738,19.81738
27848,27848,30375,2019,3,3,21.07,-97.55,31.74454,21.11615,31.74454,21.11615,25.50778,25.50778
27855,27855,30377,2019,3,3,21.12,-97.41,30.94553,21.43451,30.94553,21.43451,25.37772,25.37772
27862,27862,30382,2019,3,3,20.76,-98.34,34.35019,17.23227,34.35019,17.23227,24.129,24.129
27869,27869,30384,2019,3,3,19.83,-97.3,30.91364,15.06888,30.91364,15.06888,21.56155,21.56155
27876,27876,30452,2019,3,3,19.51,-96.95,32.86618,15.48181,32.86618,15.48181,22.61011,22.61011
27883,27883,30453,2019,3,3,19.43,-97.09,31.67175,13.90723,31.67175,13.90723,21.25336,21.25336
27890,27890,30454,2019,3,3,19.61,-96.88,33.17184,16.15005,33.17184,16.15005,23.12354,23.12354
27897,27897,30455,2019,3,3,19.61,-97.03,32.49982,15.45551,32.49982,15.45551,22.47546,22.47546
27904,27904,30457,2019,3,3,18.23,-95.45,33.75919,21.51614,33.75919,21.51614,26.37234,26.37234
27911,27911,30458,2019,3,3,18.14,-94.77,31.72528,21.62234,31.72528,21.62234,25.41611,25.41611
27918,27918,31001,2019,3,3,20.65,-89.68,35.98099,21.8754,35.98099,21.8754,28.49652,28.49652
27925,27925,31002,2019,3,3,19.87,-89.22,35.24377,21.01218,35.24377,21.01218,27.54395,27.54395
27932,27932,31003,2019,3,3,21.21,-88.8,34.09476,21.90625,34.09476,21.90625,27.59027,27.59027
27939,27939,31004,2019,3,3,20.85,-90.4,31.74835,24.04086,31.74835,24.04086,27.52673,27.52673
27946,27946,31005,2019,3,3,20.43,-89.76,36.19928,21.88785,36.19928,21.88785,28.63507,28.63507
27953,27953,31007,2019,3,3,21.29,-89.61,31.75519,23.37241,31.75519,23.37241,27.29028,27.29028
27960,27960,31008,2019,3,3,20.39,-88.48,34.7374,21.03448,34.7374,21.03448,27.24414,27.24414
27967,27967,31009,2019,3,3,20.36,-89.48,35.72321,21.02972,35.72321,21.02972,27.92667,27.92667
27974,27974,31010,2019,3,3,21.39,-88.89,32.49252,22.76395,32.49252,22.76395,27.25763,27.25763
27981,27981,31011,2019,3,3,20.84,-88.53,35.19183,20.96204,35.19183,20.96204,27.56705,27.56705
27988,27988,31012,2019,3,3,21.52,-87.68,30.90155,22.52673,30.90155,22.52673,26.41855,26.41855
27995,27995,31013,2019,3,3,21.01,-88.28,34.73267,20.73965,34.73267,20.73965,27.13898,27.13898
28002,28002,31014,2019,3,3,19.96,-88.95,35.15396,21.52475,35.15396,21.52475,27.57263,27.57263
28009,28009,31015,2019,3,3,20.94,-89.03,35.72662,21.33237,35.72662,21.33237,28.12976,28.12976
28016,28016,31016,2019,3,3,20.91,-89.96,35.33514,23.02783,35.33514,23.02783,28.59143,28.59143
28023,28023,31017,2019,3,3,21.39,-88.15,33.66833,21.21628,33.66833,21.21628,26.99271,26.99271
28030,28030,31018,2019,3,3,20.6,-90.0,36.14413,22.54462,36.14413,22.54462,28.8927,28.8927
28037,28037,31020,2019,3,3,21.08,-89.28,35.1156,22.02927,35.1156,22.02927,28.25757,28.25757
28044,28044,31021,2019,3,3,20.49,-89.71,36.13049,21.76447,36.13049,21.76447,28.5321,28.5321
28051,28051,31022,2019,3,3,20.12,-88.95,35.21304,21.45123,35.21304,21.45123,27.60727,27.60727
28058,28058,31024,2019,3,3,21.59,-88.15,32.10468,21.94052,32.10468,21.94052,26.70004,26.70004
28065,28065,31025,2019,3,3,20.2,-89.28,35.46786,20.86163,35.46786,20.86163,27.65948,27.65948
28072,28072,31027,2019,3,3,20.33,-89.64,35.91739,21.36609,35.91739,21.36609,28.21124,28.21124
28079,28079,31029,2019,3,3,21.17,-90.03,32.75949,23.65323,32.75949,23.65323,27.73981,27.73981
28086,28086,31030,2019,3,3,20.6,-89.01,35.51514,21.05768,35.51514,21.05768,27.81851,27.81851
28093,28093,31031,2019,3,3,21.34,-89.27,31.56583,23.29675,31.56583,23.29675,27.17459,27.17459
28100,28100,31032,2019,3,3,20.64,-89.46,35.91785,21.27399,35.91785,21.27399,28.19397,28.19397
28107,28107,31033,2019,3,3,20.21,-89.29,35.48199,20.86111,35.48199,20.86111,27.67123,27.67123
28114,28114,31034,2019,3,3,21.16,-88.17,34.34113,20.84793,34.34113,20.84793,27.0293,27.0293
28121,28121,31035,2019,3,3,20.23,-89.11,35.40558,21.06464,35.40558,21.06464,27.67145,27.67145
28128,28128,31036,2019,3,3,20.69,-88.2,34.30511,20.60989,34.30511,20.60989,26.78537,26.78537
28135,28135,31037,2019,3,3,20.34,-89.48,35.70215,21.01218,35.70215,21.01218,27.90375,27.90375
28142,28142,31038,2019,3,3,20.1,-89.46,35.4342,20.7977,35.4342,20.7977,27.61548,27.61548
28149,28149,31039,2019,3,3,20.53,-88.83,35.34082,21.01529,35.34082,21.01529,27.67859,27.67859
28156,28156,31040,2019,3,3,20.86,-90.4,31.72372,24.05231,31.72372,24.05231,27.51175,27.51175
28163,28163,31042,2019,3,3,20.7,-88.22,34.33603,20.61777,34.33603,20.61777,26.80896,26.80896
28170,28170,31045,2019,3,3,20.6,-89.02,35.52951,21.06097,35.52951,21.06097,27.82965,27.82965
28177,28177,31051,2019,3,3,21.02,-89.88,34.65173,23.16425,34.65173,23.16425,28.33969,28.33969
28184,28184,31052,2019,3,3,20.88,-89.75,35.59528,22.56842,35.59528,22.56842,28.57303,28.57303
28191,28191,31054,2019,3,3,21.3,-88.27,33.84253,21.20685,33.84253,21.20685,27.04245,27.04245
28198,28198,31056,2019,3,3,21.11,-89.45,34.7673,22.25473,34.7673,22.25473,28.19562,28.19562
28205,28205,31057,2019,3,3,21.07,-89.52,35.1553,22.20193,35.1553,22.20193,28.3327,28.3327
28212,28212,31058,2019,3,3,20.49,-90.08,36.10382,22.43765,36.10382,22.43765,28.89706,28.89706
28219,28219,31059,2019,3,3,20.17,-89.24,35.42163,20.88074,35.42163,20.88074,27.62579,27.62579
28226,28226,31060,2019,3,3,20.24,-89.33,35.52539,20.8634,35.52539,20.8634,27.70804,27.70804
28233,28233,31061,2019,3,3,20.29,-89.4,35.60608,20.90659,35.60608,20.90659,27.78836,27.78836
28240,28240,31062,2019,3,3,20.23,-89.53,35.62613,20.97083,35.62613,20.97083,27.83072,27.83072
28247,28247,31063,2019,3,3,20.4,-89.56,35.8418,21.21228,35.8418,21.21228,28.0903,28.0903
28254,28254,31064,2019,3,3,20.5,-89.59,35.94025,21.35794,35.94025,21.35794,28.22333,28.22333
28261,28261,31065,2019,3,3,20.81,-89.45,36.00351,21.53329,36.00351,21.53329,28.39801,28.39801
28268,28268,31068,2019,3,3,20.99,-87.78,33.52795,20.62686,33.52795,20.62686,26.51477,26.51477
28275,28275,31069,2019,3,3,20.65,-87.94,33.76569,20.66095,33.76569,20.66095,26.57507,26.57507
28282,28282,31070,2019,3,3,20.82,-89.24,35.97516,21.44437,35.97516,21.44437,28.34106,28.34106
28289,28289,31071,2019,3,3,20.76,-88.93,35.48779,21.11819,35.48779,21.11819,27.84683,27.84683
28296,28296,31072,2019,3,3,20.41,-89.29,35.69281,20.96796,35.69281,20.96796,27.88043,27.88043
28303,28303,31073,2019,3,3,20.07,-89.04,35.2359,21.28625,35.2359,21.28625,27.57544,27.57544
28310,28310,31074,2019,3,3,21.02,-88.18,34.63251,20.69968,34.63251,20.69968,27.05301,27.05301
28317,28317,31075,2019,3,3,20.76,-87.87,33.64417,20.67947,33.64417,20.67947,26.56271,26.56271
28324,28324,31077,2019,3,3,20.64,-90.22,34.82056,22.99805,34.82056,22.99805,28.55167,28.55167
28331,28331,31078,2019,3,3,21.05,-89.65,35.12811,22.4884,35.12811,22.4884,28.38168,28.38168
28338,28338,31082,2019,3,3,21.12,-88.64,34.71164,21.4704,34.71164,21.4704,27.651,27.651
28345,28345,31083,2019,3,3,21.41,-88.51,32.92957,22.26279,32.92957,22.26279,27.19632,27.19632
28352,28352,31084,2019,3,3,20.97,-87.91,34.15878,20.61951,34.15878,20.61951,26.77844,26.77844
28359,28359,31085,2019,3,3,19.86,-89.3,35.25635,20.96347,35.25635,20.96347,27.54767,27.54767
28366,28366,31086,2019,3,3,20.86,-87.87,33.84875,20.64435,33.84875,20.64435,26.64801,26.64801
28373,28373,31088,2019,3,3,20.69,-88.58,35.18433,20.97446,35.18433,20.97446,27.56418,27.56418
28380,28380,31089,2019,3,3,21.24,-87.94,33.69116,21.05804,33.69116,21.05804,26.86948,26.86948
28387,28387,31090,2019,3,3,20.75,-89.83,35.77682,22.59375,35.77682,22.59375,28.68442,28.68442
28394,28394,31091,2019,3,3,21.14,-89.46,34.40363,22.38235,34.40363,22.38235,28.0834,28.0834
28401,28401,31094,2019,3,3,21.26,-89.05,33.20572,22.49982,33.20572,22.49982,27.51169,27.51169
28408,28408,31098,2019,3,3,21.02,-89.23,35.58871,21.81152,35.58871,21.81152,28.36948,28.36948
28415,28415,31100,2019,3,3,20.74,-89.32,35.9574,21.34753,35.9574,21.34753,28.27203,28.27203
28422,28422,31105,2019,3,3,21.16,-88.96,34.49933,21.81122,34.49933,21.81122,27.76321,27.76321
28429,28429,32001,2019,3,3,23.78,-102.16,29.05316,9.89932,29.05316,9.89932,19.40225,19.40225
28436,28436,32002,2019,3,3,22.82,-102.95,28.67151,8.4577,28.67151,8.4577,17.33414,17.33414
28443,28443,32003,2019,3,3,22.91,-102.66,28.31952,8.49197,28.31952,8.49197,17.76923,17.76923
28450,28450,32005,2019,3,3,23.6,-102.73,28.95334,9.7283,28.95334,9.7283,18.86331,18.86331
28457,28457,32006,2019,3,3,23.69,-103.09,29.16702,9.87778,29.16702,9.87778,18.82343,18.82343
28464,28464,32007,2019,3,3,24.68,-101.77,29.16513,10.60596,29.16513,10.60596,19.97769,19.97769
28471,28471,32009,2019,3,3,22.65,-103.0,29.34216,8.82864,29.34216,8.82864,17.75793,17.75793
28478,28478,32010,2019,3,3,24.78,-102.18,29.38873,11.44293,29.38873,11.44293,20.43713,20.43713
28485,28485,32011,2019,3,3,23.84,-101.96,29.2977,10.02203,29.2977,10.02203,19.69989,19.69989
28492,28492,32012,2019,3,3,23.48,-103.89,28.74997,8.86472,28.74997,8.86472,16.95059,16.95059
28499,28499,32013,2019,3,3,22.0,-102.89,30.74164,9.52832,30.74164,9.52832,18.82739,18.82739
28506,28506,32015,2019,3,3,22.44,-101.79,29.0672,8.76425,29.0672,8.76425,18.40915,18.40915
28513,28513,32016,2019,3,3,22.61,-104.05,31.72485,9.8837,31.72485,9.8837,19.0228,19.0228
28520,28520,32017,2019,3,3,21.75,-103.05,31.37881,10.31894,31.37881,10.31894,19.40945,19.40945
28527,28527,32018,2019,3,3,23.28,-103.11,28.54556,8.95953,28.54556,8.95953,17.67554,17.67554
28534,28534,32019,2019,3,3,21.65,-103.34,32.04568,10.45673,32.04568,10.45673,19.81882,19.81882
28541,28541,32020,2019,3,3,23.17,-102.89,28.40698,8.65985,28.40698,8.65985,17.54904,17.54904
28548,28548,32021,2019,3,3,23.96,-103.45,29.25366,9.68243,29.25366,9.68243,18.62442,18.62442
28555,28555,32022,2019,3,3,24.21,-101.92,29.25467,10.22525,29.25467,10.22525,20.01196,20.01196
28562,28562,32024,2019,3,3,22.4,-101.83,29.01178,8.68744,29.01178,8.68744,18.3298,18.3298
28569,28569,32025,2019,3,3,21.77,-102.97,31.26062,10.19128,31.26062,10.19128,19.33087,19.33087
28576,28576,32026,2019,3,3,22.64,-103.0,29.37338,8.84698,29.37338,8.84698,17.78149,17.78149
28583,28583,32027,2019,3,3,23.25,-103.81,29.06461,8.76288,29.06461,8.76288,17.01495,17.01495
28590,28590,32028,2019,3,3,24.28,-103.4,29.68375,10.46387,29.68375,10.46387,19.59033,19.59033
28597,28597,32029,2019,3,3,21.41,-103.11,32.14462,10.99667,32.14462,10.99667,20.19647,20.19647
28604,28604,32032,2019,3,3,21.61,-103.34,32.11514,10.49106,32.11514,10.49106,19.88031,19.88031
28611,28611,32033,2019,3,3,22.27,-101.99,28.98352,8.54663,28.98352,8.54663,18.15576,18.15576
28618,28618,32034,2019,3,3,23.74,-103.39,29.05356,9.60703,29.05356,9.60703,18.37454,18.37454
28625,28625,32036,2019,3,3,24.64,-101.56,29.03296,10.25552,29.03296,10.25552,19.79138,19.79138
28632,28632,32037,2019,3,3,22.31,-103.56,31.73456,9.88071,31.73456,9.88071,19.10675,19.10675
28639,28639,32038,2019,3,3,24.0,-103.02,29.58298,10.26782,29.58298,10.26782,19.55676,19.55676
28646,28646,32039,2019,3,3,21.36,-102.85,31.75574,10.82184,31.75574,10.82184,20.0943,20.0943
28653,28653,32040,2019,3,3,24.23,-102.15,29.112,10.38144,29.112,10.38144,19.96762,19.96762
28660,28660,32041,2019,3,3,22.58,-102.27,28.40576,8.27432,28.40576,8.27432,17.66611,17.66611
28667,28667,32042,2019,3,3,22.35,-102.8,29.39008,8.71304,29.39008,8.71304,17.94476,17.94476
28674,28674,32043,2019,3,3,22.27,-101.61,29.56763,9.18958,29.56763,9.18958,18.75479,18.75479
28681,28681,32045,2019,3,3,23.82,-103.03,29.39044,10.08527,29.39044,10.08527,19.21582,19.21582
28688,28688,32046,2019,3,3,23.58,-103.26,28.927,9.62717,28.927,9.62717,18.35721,18.35721
28695,28695,32047,2019,3,3,22.94,-102.49,28.33389,8.5766,28.33389,8.5766,17.95703,17.95703
28702,28702,32048,2019,3,3,23.9,-101.72,29.41476,10.09897,29.41476,10.09897,19.83118,19.83118
28709,28709,32049,2019,3,3,24.33,-102.89,29.64636,11.06009,29.64636,11.06009,20.28638,20.28638
28716,28716,32050,2019,3,3,24.2,-102.98,29.68304,10.7009,29.68304,10.7009,19.97934,19.97934
28723,28723,32051,2019,3,3,22.45,-102.35,28.48145,8.1474,28.48145,8.1474,17.54388,17.54388
28730,28730,32052,2019,3,3,24.59,-102.11,29.1799,10.74231,29.1799,10.74231,20.15259,20.15259
28737,28737,32053,2019,3,3,22.93,-103.11,28.3934,8.24487,28.3934,8.24487,16.98514,16.98514
28744,28744,32054,2019,3,3,23.64,-103.64,28.60773,8.98489,28.60773,8.98489,17.25031,17.25031
28751,28751,32055,2019,3,3,22.1,-102.87,30.46625,9.31744,30.46625,9.31744,18.62082,18.62082
28758,28758,32056,2019,3,3,21.47,-103.45,32.80753,10.50739,32.80753,10.50739,20.30176,20.30176
28765,28765,32057,2019,3,3,21.77,-103.31,31.68762,10.32596,31.68762,10.32596,19.53842,19.53842
28772,28772,32058,2019,3,3,22.75,-102.37,28.31384,8.38141,28.31384,8.38141,17.73364,17.73364
28779,28779,32059,2019,3,3,23.29,-102.34,28.77454,9.27325,28.77454,9.27325,18.58145,18.58145
28786,28786,32060,2019,3,3,22.15,-101.95,29.05536,8.52905,29.05536,8.52905,18.11893,18.11893
28793,28793,32061,2019,3,3,22.35,-101.72,29.2088,8.87247,29.2088,8.87247,18.48816,18.48816
28800,28800,32062,2019,3,3,22.35,-102.88,29.71869,8.99725,29.71869,8.99725,18.12146,18.12146
28807,28807,32063,2019,3,3,22.78,-102.58,28.30865,8.38913,28.30865,8.38913,17.70789,17.70789
28814,28814,32065,2019,3,3,23.47,-103.88,28.73828,8.85809,28.73828,8.85809,16.94766,16.94766
28821,28821,32068,2019,3,3,22.28,-101.58,29.71109,9.34772,29.71109,9.34772,18.90405,18.90405
28828,28828,32069,2019,3,3,22.65,-104.1,31.76755,9.94626,31.76755,9.94626,19.08087,19.08087
28835,28835,32070,2019,3,3,21.47,-103.46,32.84869,10.49115,32.84869,10.49115,20.31708,20.31708
28842,28842,32071,2019,3,3,23.29,-102.35,28.77295,9.27271,28.77295,9.27271,18.58069,18.58069
28849,28849,32072,2019,3,3,22.17,-101.95,29.04425,8.53415,29.04425,8.53415,18.12714,18.12714
28856,28856,32073,2019,3,3,22.36,-102.89,29.72876,9.01562,29.72876,9.01562,18.12326,18.12326
28863,28863,32074,2019,3,3,23.94,-103.42,29.30032,9.75995,29.30032,9.75995,18.73788,18.73788
28870,28870,32076,2019,3,3,23.81,-102.47,28.71326,9.86642,28.71326,9.86642,19.21445,19.21445
28877,28877,32077,2019,3,3,24.14,-101.47,29.49359,10.02438,29.49359,10.02438,19.78009,19.78009
28884,28884,32078,2019,3,3,24.15,-101.48,29.48157,10.02704,29.48157,10.02704,19.78952,19.78952
28891,28891,32084,2019,3,3,23.7,-101.93,29.20554,9.7933,29.20554,9.7933,19.3074,19.3074
28898,28898,32085,2019,3,3,22.47,-104.22,32.41937,10.42148,32.41937,10.42148,19.77518,19.77518
28905,28905,32086,2019,3,3,22.76,-102.58,28.30832,8.36566,28.30832,8.36566,17.68036,17.68036
28912,28912,32087,2019,3,3,24.62,-101.39,28.97665,10.05109,28.97665,10.05109,19.66464,19.66464
28919,28919,32090,2019,3,3,23.97,-103.45,29.2601,9.68753,29.2601,9.68753,18.63559,18.63559
28926,28926,32091,2019,3,3,24.53,-100.88,29.42175,10.1543,29.42175,10.1543,19.53961,19.53961
28933,28933,32092,2019,3,3,24.44,-102.37,29.25888,11.16913,29.25888,11.16913,20.37793,20.37793
28940,28940,32093,2019,3,3,23.65,-103.45,28.80402,9.32739,28.80402,9.32739,17.84702,17.84702
28947,28947,32095,2019,3,3,22.52,-104.32,32.30875,10.36664,32.30875,10.36664,19.67859,19.67859
28954,28954,32096,2019,3,3,23.8,-103.03,29.3562,10.05408,29.3562,10.05408,19.15887,19.15887
28961,28961,32097,2019,3,3,21.5,-102.65,31.14413,10.56616,31.14413,10.56616,19.83472,19.83472
28968,28968,32098,2019,3,3,22.77,-103.57,30.20984,9.00626,30.20984,9.00626,17.76581,17.76581
28975,28975,32099,2019,3,3,22.62,-102.77,28.76663,8.48181,28.76663,8.48181,17.63531,17.63531
28982,28982,32100,2019,3,3,22.85,-103.38,29.09351,8.54248,29.09351,8.54248,17.24554,17.24554
28989,28989,32101,2019,3,3,22.91,-103.28,28.61475,8.32574,28.61475,8.32574,17.02341,17.02341
28996,28996,32103,2019,3,3,22.92,-104.01,30.48721,9.18903,30.48721,9.18903,17.87463,17.87463
29003,29003,32104,2019,3,3,22.56,-103.52,30.92987,9.42215,30.92987,9.42215,18.44766,18.44766
29010,29010,32105,2019,3,3,21.56,-102.79,31.31879,10.49847,31.31879,10.49847,19.74121,19.74121
29017,29017,32106,2019,3,3,22.66,-103.36,29.92111,9.03748,29.92111,9.03748,17.94635,17.94635
29024,29024,32107,2019,3,3,23.62,-101.72,29.19202,9.71765,29.19202,9.71765,19.09152,19.09152
29031,29031,32108,2019,3,3,23.23,-103.64,29.00912,8.72815,29.00912,8.72815,17.02176,17.02176
29038,29038,32109,2019,3,3,22.77,-103.94,30.75369,9.29059,30.75369,9.29059,18.10855,18.10855
29045,29045,32110,2019,3,3,23.89,-102.34,28.72934,9.94476,28.72934,9.94476,19.37363,19.37363
29052,29052,32111,2019,3,3,21.65,-102.98,31.53461,10.48984,31.53461,10.48984,19.62125,19.62125
29059,29059,32112,2019,3,3,21.33,-103.61,33.68774,10.7088,33.68774,10.7088,20.90405,20.90405
29066,29066,32113,2019,3,3,22.54,-103.57,31.12646,9.48495,31.12646,9.48495,18.5329,18.5329
29073,29073,32114,2019,3,3,22.52,-101.92,28.85883,8.64133,28.85883,8.64133,18.27283,18.27283
29080,29080,32116,2019,3,3,22.62,-103.41,30.29453,9.19397,30.29453,9.19397,18.14774,18.14774
29087,29087,32117,2019,3,3,22.49,-103.84,31.75546,9.77393,31.75546,9.77393,18.95361,18.95361
29094,29094,32118,2019,3,3,22.02,-101.86,29.06458,8.53137,29.06458,8.53137,18.08008,18.08008
29101,29101,32119,2019,3,3,22.55,-102.79,28.91492,8.54108,28.91492,8.54108,17.67813,17.67813
29108,29108,32120,2019,3,3,22.49,-102.46,28.36118,8.0769,28.36118,8.0769,17.41699,17.41699
29115,29115,32121,2019,3,3,22.75,-102.51,28.28214,8.34372,28.28214,8.34372,17.67365,17.67365
29122,29122,32122,2019,3,3,22.44,-102.25,28.58325,8.2576,28.58325,8.2576,17.71384,17.71384
29129,29129,32123,2019,3,3,23.47,-103.58,28.60016,8.94955,28.60016,8.94955,17.14642,17.14642
29136,29136,32124,2019,3,3,21.92,-103.32,31.48218,10.17227,31.48218,10.17227,19.32236,19.32236
29143,29143,32125,2019,3,3,21.26,-103.16,32.68073,11.427,32.68073,11.427,20.76437,20.76437
29150,29150,32126,2019,3,3,22.65,-102.36,28.30527,8.2551,28.30527,8.2551,17.59766,17.59766
29157,29157,32127,2019,3,3,22.12,-101.4,30.08554,9.59409,30.08554,9.59409,19.08698,19.08698
29164,29164,32129,2019,3,3,22.61,-103.1,29.55469,8.95868,29.55469,8.95868,17.87802,17.87802
29171,29171,32130,2019,3,3,22.62,-103.65,31.05835,9.40823,31.05835,9.40823,18.38657,18.38657
29178,29178,32131,2019,3,3,22.66,-102.5,28.24884,8.22067,28.24884,8.22067,17.53619,17.53619
29185,29185,32132,2019,3,3,22.46,-103.15,30.10605,9.30219,30.10605,9.30219,18.27982,18.27982
29192,29192,32133,2019,3,3,23.56,-103.57,28.58585,9.02145,28.58585,9.02145,17.26886,17.26886
29199,29199,32134,2019,3,3,23.09,-103.67,29.2941,8.64261,29.2941,8.64261,17.02866,17.02866
29206,29206,32135,2019,3,3,22.65,-103.7,30.99268,9.36234,30.99268,9.36234,18.30185,18.30185
29213,29213,32136,2019,3,3,22.32,-103.44,31.16394,9.70245,31.16394,9.70245,18.82898,18.82898
29220,29220,32137,2019,3,3,23.24,-102.58,28.66852,9.12897,28.66852,9.12897,18.42419,18.42419
29227,29227,32138,2019,3,3,22.51,-102.47,28.22742,8.09256,28.22742,8.09256,17.38831,17.38831
29234,29234,32139,2019,3,3,21.22,-103.61,34.05914,11.16806,34.05914,11.16806,21.34625,21.34625
29241,29241,32140,2019,3,3,21.21,-103.36,33.25555,11.49188,33.25555,11.49188,21.11725,21.11725
29248,29248,32141,2019,3,3,24.52,-100.87,29.44299,10.16016,29.44299,10.16016,19.53912,19.53912
29255,29255,32142,2019,3,3,23.45,-102.39,28.96957,9.56638,28.96957,9.56638,18.83237,18.83237
29262,29262,32143,2019,3,3,21.21,-103.46,33.64374,11.36942,33.64374,11.36942,21.24701,21.24701
29269,29269,32144,2019,3,3,24.32,-102.88,29.61942,11.03143,29.61942,11.03143,20.26044,20.26044
29276,29276,32172,2019,3,3,23.45,-102.96,28.81219,9.48477,28.81219,9.48477,18.29138,18.29138
29283,29283,32173,2019,3,3,22.99,-102.84,28.27661,8.34222,28.27661,8.34222,17.33813,17.33813
29290,29290,32176,2019,3,3,22.83,-102.5,28.30377,8.45679,28.30377,8.45679,17.81519,17.81519
29297,29297,32177,2019,3,3,24.98,-102.62,29.55569,12.21155,29.55569,12.21155,20.97324,20.97324
29304,29304,32179,2019,3,3,24.99,-102.21,29.51523,11.91116,29.51523,11.91116,20.63065,20.63065
29311,29311,32184,2019,3,3,21.73,-103.22,31.55844,10.38721,31.55844,10.38721,19.5145,19.5145
29318,29318,32186,2019,3,3,22.67,-102.04,28.70398,8.64508,28.70398,8.64508,18.17456,18.17456
29325,29325,32187,2019,3,3,22.6,-101.44,30.50208,10.40009,30.50208,10.40009,19.87204,19.87204
29332,29332,32188,2019,3,3,22.15,-101.71,29.19785,8.71591,29.19785,8.71591,18.27756,18.27756
29339,29339,TLAXCALA,2019,3,3,19.3247222222,-98.2466666667,31.0,8.2,29.35931,9.88156,18.29739,18.5
29346,29346,DURANGO,2019,3,3,24.0613888889,-104.6002777778,32.2,11.7,30.2377,9.32803,18.02286,22.0
29353,29353,JOSE M MORELOS,2019,3,3,19.7522222222,-88.7036111111,33.5,19.4,34.9845,21.49738,27.49915,26.1
29360,29360,MAPIMI,2019,3,3,26.6863888889,-103.7472222222,27.67972,11.72852,27.67972,11.72852,19.81497,24.8
29367,29367,NICOLAS BRAVO,2019,3,3,18.4552777778,-88.9238888889,32.4,18.9,33.74774,22.03494,27.12021,25.4
29374,29374,QO11,2019,3,3,20.56,-100.37,31.20255,10.30753,31.20255,10.30753,20.12756,20.12756
29381,29381,IGUALA,2019,3,3,18.3602777778,-99.5241666667,35.19745,16.38855,35.19745,16.38855,24.92975,24.92975
29388,29388,QO07,2019,3,3,20.69,-100.46,31.37552,10.28329,31.37552,10.28329,20.21622,20.21622
29393,29393,SONOYTA,2019,3,3,31.8652777778,-112.8469444444,25.6,9.7,24.40463,10.75537,16.92664,18.2
29400,29400,NOGALES,2019,3,3,31.2977777778,-110.9138888889,22.4,9.6,21.5665,7.54602,13.95624,16.2
29407,29407,HUIMILPAN,2019,3,3,20.39,-100.2833333333,27.1,10.9,30.59653,10.01767,19.7049,18.9
29414,29414,YECORA,2019,3,3,28.3666666667,-108.9333333333,24.5,9.02939,26.49756,9.02939,17.10913,12.4
29421,29421,FRESNOS DE PR,2019,3,3,17.6633333333,-100.6558333333,32.9,18.25473,33.75488,18.25473,24.68689,14.6
29428,29428,IZUCAR MATAM,2019,3,3,18.6166666667,-98.4519444444,33.2,14.4,33.9108,14.62259,23.1369,23.7
29435,29435,VR32,2019,3,3,18.47,-95.45,32.68945,21.79602,32.68945,21.79602,26.15576,26.15576
29442,29442,PTO VICENTE,2019,3,3,17.2727777778,-101.0577777778,29.8,23.4,29.21179,23.29517,25.6911,26.5
29449,29449,VR04,2019,3,3,18.43,-95.38,32.20789,21.86118,32.20789,21.86118,25.98962,25.98962
29456,29456,TRES BRAZOS,2019,3,3,18.3847222222,-92.6072222222,33.4,22.1,34.51831,23.40402,27.59149,26.8
